epoch,loss_total,loss_reg,loss_transfer,loss_diversity,loss_stability
50,-45.37656021118164,12.466090202331543,0.4301823675632477,-578.8692626953125,0.012570291757583618
51,-45.78880310058594,12.053841590881348,0.4301823675632477,-578.8692626953125,0.012680033221840858
52,-46.17998123168945,11.662652969360352,0.4301823675632477,-578.8692626953125,0.012788565829396248
53,-46.55144119262695,11.291178703308105,0.4301823675632477,-578.8692626953125,0.012895878404378891
54,-46.90439224243164,10.93821907043457,0.4301823675632477,-578.8692626953125,0.013002072460949421
55,-47.24004364013672,10.602556228637695,0.4301823675632477,-578.8692626953125,0.013106739148497581
56,-47.55941390991211,10.283177375793457,0.4301823675632477,-578.8692626953125,0.013210051693022251
57,-47.863555908203125,9.979023933410645,0.4301823675632477,-578.8692626953125,0.013312391005456448
58,-48.1534538269043,9.689112663269043,0.4301823675632477,-578.8692626953125,0.013413658365607262
59,-48.42992401123047,9.412636756896973,0.4301823675632477,-578.8692626953125,0.013513710349798203
60,-48.69375228881836,9.148797988891602,0.4301823675632477,-578.8692626953125,0.013612565584480762
61,-48.94571304321289,8.896828651428223,0.4301823675632477,-578.8692626953125,0.013709825463593006
62,-49.18645477294922,8.656073570251465,0.4301823675632477,-578.8692626953125,0.013805757276713848
63,-49.41668701171875,8.425832748413086,0.4301823675632477,-578.8692626953125,0.013900591060519218
64,-49.637020111083984,8.205488204956055,0.4301823675632477,-578.8692626953125,0.013994491659104824
65,-49.84799575805664,7.994505405426025,0.4301823675632477,-578.8692626953125,0.014087487012147903
66,-50.050106048583984,7.792384624481201,0.4301823675632477,-578.8692626953125,0.014179537072777748
67,-50.24391555786133,7.598567008972168,0.4301823675632477,-578.8692626953125,0.014270604588091373
68,-50.42984390258789,7.412631511688232,0.4301823675632477,-578.8692626953125,0.0143607622012496
69,-50.60831069946289,7.234151840209961,0.4301823675632477,-578.8692626953125,0.01445001270622015
70,-50.779762268066406,7.062695026397705,0.4301823675632477,-578.8692626953125,0.014538273215293884
71,-50.94461441040039,6.897836685180664,0.4301823675632477,-578.8692626953125,0.014625507406890392
72,-51.10322952270508,6.739207744598389,0.4301823675632477,-578.8692626953125,0.01471173856407404
73,-51.25587463378906,6.586554527282715,0.4301823675632477,-578.8692626953125,0.014797228388488293
74,-51.40286636352539,6.4395575523376465,0.4301823675632477,-578.8692626953125,0.01488208957016468
75,-51.544471740722656,6.297943115234375,0.4301823675632477,-578.8692626953125,0.01496614795178175
76,-51.68098831176758,6.161416053771973,0.4301823675632477,-578.8692626953125,0.01504950039088726
77,-51.812660217285156,6.029735088348389,0.4301823675632477,-578.8692626953125,0.0151322977617383
78,-51.93971252441406,5.902676105499268,0.4301823675632477,-578.8692626953125,0.015214395709335804
79,-52.062374114990234,5.780005931854248,0.4301823675632477,-578.8692626953125,0.015295838937163353
80,-52.180885314941406,5.661488056182861,0.4301823675632477,-578.8692626953125,0.015376628376543522
81,-52.295467376708984,5.5468974113464355,0.4301823675632477,-578.8692626953125,0.015456744469702244
82,-52.406314849853516,5.436043739318848,0.4301823675632477,-578.8692626953125,0.015536063350737095
83,-52.5135612487793,5.328787803649902,0.4301823675632477,-578.8692626953125,0.015614601783454418
84,-52.61738204956055,5.224959373474121,0.4301823675632477,-578.8692626953125,0.015692491084337234
85,-52.71792984008789,5.12440299987793,0.4301823675632477,-578.8692626953125,0.015769757330417633
86,-52.81533432006836,5.02699089050293,0.4301823675632477,-578.8692626953125,0.015846410766243935
87,-52.90974044799805,4.932578086853027,0.4301823675632477,-578.8692626953125,0.0159225482493639
88,-53.00128173828125,4.841029644012451,0.4301823675632477,-578.8692626953125,0.015998052433133125
89,-53.09008026123047,4.752222537994385,0.4301823675632477,-578.8692626953125,0.01607295125722885
90,-53.17625045776367,4.666046619415283,0.4301823675632477,-578.8692626953125,0.016147280111908913
91,-53.25990295410156,4.5823869705200195,0.4301823675632477,-578.8692626953125,0.016221050173044205
92,-53.34115982055664,4.501122951507568,0.4301823675632477,-578.8692626953125,0.016294147819280624
93,-53.42010498046875,4.422168254852295,0.4301823675632477,-578.8692626953125,0.016366668045520782
94,-53.496826171875,4.3454413414001465,0.4301823675632477,-578.8692626953125,0.016438612714409828
95,-53.5713996887207,4.27086067199707,0.4301823675632477,-578.8692626953125,0.0165100134909153
96,-53.64394760131836,4.198304653167725,0.4301823675632477,-578.8692626953125,0.01658080331981182
97,-53.71452331542969,4.127724647521973,0.4301823675632477,-578.8692626953125,0.016651039943099022
98,-53.7831916809082,4.059047222137451,0.4301823675632477,-578.8692626953125,0.016720764338970184
99,-53.85004425048828,3.9921889305114746,0.4301823675632477,-578.8692626953125,0.016790006309747696
100,-53.915138244628906,3.9270873069763184,0.4301823675632477,-578.8692626953125,0.01685873605310917
